company,car_model,year,kms_driven,fuel_type,transmission,owners,service_history,previous_accidents,insurance,price
tata,altroz,2014.0,158832.0,diesel,automatic,1.0,True,True,nan,76175.2
bmw,m3,2000.0,19738.0,petrol,automatic,2.0,False,False,comprehensive,6247039.3
mercedes,s-class,2017.0,92461.0,petrol,manual,1.0,False,False,nan,9666130.85
audi,a6,2005.0,107027.0,cng,manual,3.0,False,False,comprehensive,4533945.95
hyundai,elantra,2007.0,46066.0,petrol,automatic,2.0,True,True,comprehensive,413090.1
honda,city,2017.0,31349.0,diesel,manual,3.0,False,True,comprehensive,545297.65
honda,civic,2006.0,122991.0,petrol,manual,2.0,True,False,comprehensive,50000.0
maruti,swift,2013.0,95595.0,electric,manual,1.0,False,True,third-party,50000.0
nissan,terrano,2021.0,33823.0,petrol,manual,2.0,False,True,comprehensive,1094926.55
nissan,magnite,2010.0,9345.0,cng,automatic,3.0,False,True,nan,50000.0
audi,a6,2024.0,85173.0,petrol,manual,2.0,True,True,third-party,5407224.05
tata,harrier,2009.0,163238.0,petrol,manual,3.0,False,True,comprehensive,825514.3
ford,fiesta,2006.0,60690.0,petrol,automatic,3.0,True,False,third-party,50000.0
toyota,innova,2012.0,109547.0,electric,manual,2.0,False,True,nan,933567.95
ford,endeavour,2015.0,152587.0,electric,manual,3.0,False,True,nan,2427111.95
ford,fiesta,2023.0,141884.0,diesel,automatic,1.0,True,True,comprehensive,478717.4
ford,ecosport,2013.0,146489.0,electric,automatic,1.0,True,True,nan,178026.65
audi,a6,2014.0,45247.0,diesel,automatic,2.0,True,True,third-party,4963212.95
hyundai,creta,2016.0,78176.0,petrol,automatic,1.0,False,False,third-party,1068273.6
honda,city,2019.0,86036.0,electric,manual,1.0,False,False,nan,717094.6
nissan,kicks,2015.0,69895.0,petrol,manual,1.0,False,False,nan,719515.75
honda,civic,2012.0,159218.0,cng,automatic,3.0,True,False,comprehensive,50000.0
maruti,swift,2015.0,170177.0,cng,automatic,1.0,True,True,nan,74473.45
tata,harrier,2019.0,5807.0,diesel,automatic,3.0,False,False,comprehensive,1399128.95
hyundai,elantra,2006.0,154338.0,cng,automatic,3.0,True,False,comprehensive,346849.3
tata,altroz,2006.0,120931.0,petrol,automatic,1.0,True,False,nan,50000.0
nissan,kicks,2012.0,157292.0,petrol,manual,3.0,False,True,comprehensive,476406.2
hyundai,elantra,2021.0,112196.0,electric,automatic,1.0,True,False,third-party,1133170.6
maruti,dzire,2005.0,12118.0,cng,manual,2.0,True,False,third-party,50000.0
toyota,innova,2016.0,64126.0,petrol,manual,2.0,True,True,comprehensive,1110381.1
hyundai,elantra,2011.0,147376.0,petrol,automatic,3.0,False,True,nan,527893.6
honda,city,2006.0,144651.0,petrol,manual,2.0,True,True,comprehensive,50000.0
maruti,swift,2018.0,17436.0,diesel,manual,3.0,False,False,third-party,247384.6
honda,jazz,2024.0,106950.0,diesel,automatic,1.0,False,False,third-party,750000.0
audi,q5,2021.0,108016.0,petrol,manual,2.0,False,True,nan,5733797.6
tata,altroz,2017.0,56334.0,diesel,manual,1.0,True,True,nan,241549.9
bmw,m3,2000.0,139879.0,diesel,manual,1.0,False,True,third-party,6209018.15
maruti,swift,2012.0,50610.0,electric,manual,1.0,True,True,nan,50000.0
bmw,x5,2008.0,134891.0,cng,manual,2.0,True,True,third-party,7149766.35
toyota,innova,2018.0,122130.0,diesel,manual,2.0,False,True,comprehensive,1181680.5
ford,ecosport,2002.0,153359.0,electric,manual,3.0,False,False,third-party,50000.0
mercedes,c-class,2013.0,193473.0,electric,automatic,2.0,False,True,nan,4320979.05
honda,jazz,2000.0,60474.0,petrol,manual,1.0,True,False,comprehensive,50000.0
hyundai,verna,2004.0,38009.0,diesel,automatic,1.0,True,True,nan,50000.0
toyota,innova,2006.0,138933.0,electric,manual,1.0,False,True,third-party,609160.05
tata,harrier,2022.0,107060.0,petrol,manual,2.0,True,True,comprehensive,1503941.0
mercedes,e-class,2002.0,18809.0,cng,manual,3.0,False,True,third-party,5297178.65
bmw,x5,2021.0,189429.0,petrol,manual,1.0,True,True,third-party,7771585.65
nissan,magnite,2011.0,132725.0,diesel,automatic,1.0,True,True,nan,50000.0
honda,city,2019.0,59275.0,diesel,automatic,3.0,False,False,third-party,741108.75
ford,endeavour,2024.0,65391.0,electric,automatic,3.0,False,False,third-party,2940191.35
nissan,terrano,2018.0,26526.0,diesel,manual,3.0,True,False,nan,966021.1
tata,harrier,2014.0,67289.0,electric,automatic,1.0,False,True,nan,1119906.65
mercedes,e-class,2023.0,132215.0,electric,automatic,2.0,False,True,third-party,6330167.75
mercedes,s-class,2010.0,115115.0,petrol,automatic,1.0,True,False,nan,9332732.75
honda,civic,2009.0,15621.0,electric,manual,3.0,True,True,nan,50000.0
tata,altroz,2007.0,160336.0,cng,manual,1.0,True,False,comprehensive,50000.0
bmw,3 series,2017.0,48475.0,petrol,manual,3.0,False,True,comprehensive,3592728.75
toyota,corolla,2009.0,25715.0,petrol,manual,2.0,False,False,third-party,396142.75
toyota,fortuner,2017.0,172974.0,petrol,manual,1.0,True,True,third-party,3074053.9
audi,a4,2016.0,55989.0,electric,manual,3.0,True,False,comprehensive,4111601.65
tata,harrier,2024.0,131183.0,cng,manual,1.0,False,False,comprehensive,1660322.55
toyota,corolla,2022.0,157854.0,cng,automatic,1.0,False,False,comprehensive,1106321.9
mercedes,s-class,2020.0,180447.0,diesel,automatic,2.0,True,True,third-party,9692932.95
nissan,kicks,2004.0,13115.0,cng,manual,3.0,False,False,nan,148032.75
audi,a4,2015.0,20974.0,electric,automatic,1.0,True,False,third-party,4096853.9
bmw,x5,2008.0,156367.0,electric,automatic,3.0,False,True,comprehensive,7076544.95
hyundai,creta,2004.0,198554.0,cng,automatic,1.0,True,True,comprehensive,420216.9
nissan,terrano,2011.0,128978.0,cng,manual,3.0,True,False,third-party,650653.3
mercedes,e-class,2003.0,86199.0,petrol,manual,3.0,False,True,nan,5387070.15
ford,fiesta,2016.0,150680.0,petrol,automatic,2.0,True,True,nan,147398.0
nissan,magnite,2024.0,176352.0,cng,manual,2.0,True,False,third-party,593547.2
bmw,m3,2004.0,142663.0,electric,automatic,3.0,False,False,comprehensive,6428600.55
hyundai,elantra,2015.0,56121.0,petrol,manual,2.0,True,False,comprehensive,861581.85
audi,a6,2017.0,133967.0,electric,manual,2.0,False,False,third-party,5129904.95
nissan,kicks,2003.0,173347.0,cng,automatic,1.0,False,False,third-party,153997.95
hyundai,elantra,2011.0,16838.0,petrol,automatic,2.0,False,True,nan,547474.3
maruti,vitara brezza,2014.0,143908.0,electric,manual,3.0,True,False,third-party,298413.8
bmw,x5,2014.0,31269.0,petrol,automatic,1.0,True,False,third-party,7495309.65
ford,fiesta,2004.0,170031.0,diesel,automatic,1.0,True,True,nan,50000.0
tata,harrier,2003.0,173945.0,cng,automatic,1.0,True,False,third-party,673908.25
tata,altroz,2022.0,16724.0,cng,manual,1.0,False,False,nan,477491.4
maruti,dzire,2014.0,59245.0,cng,automatic,3.0,True,False,comprehensive,111113.25
tata,nexon,2002.0,97079.0,electric,manual,1.0,False,True,third-party,50000.0
mercedes,s-class,2017.0,99343.0,petrol,manual,2.0,False,False,third-party,9585098.55
tata,nexon,2004.0,146579.0,electric,manual,1.0,True,True,nan,50000.0
nissan,kicks,2000.0,54323.0,cng,automatic,2.0,True,False,comprehensive,50000.0
maruti,swift,2007.0,40103.0,petrol,automatic,3.0,False,False,nan,50000.0
bmw,m3,2015.0,114741.0,petrol,manual,2.0,False,True,third-party,6932788.85
honda,jazz,2023.0,24595.0,diesel,manual,1.0,False,True,comprehensive,626310.75
nissan,kicks,2024.0,174455.0,cng,automatic,2.0,True,False,nan,1143831.75
nissan,magnite,2001.0,27368.0,diesel,manual,1.0,False,True,comprehensive,50000.0
maruti,dzire,2011.0,151174.0,electric,manual,2.0,True,False,comprehensive,50000.0
honda,city,2006.0,111820.0,diesel,automatic,1.0,True,False,third-party,83227.0
toyota,innova,2013.0,176988.0,petrol,manual,3.0,False,False,comprehensive,1023451.8
maruti,swift,2017.0,199015.0,diesel,automatic,3.0,False,True,comprehensive,170147.75
tata,harrier,2019.0,118780.0,diesel,manual,1.0,True,False,nan,1432183.0
nissan,magnite,2014.0,10486.0,cng,manual,3.0,True,False,third-party,68427.1
ford,fiesta,2016.0,79832.0,diesel,manual,3.0,False,True,third-party,88025.20000000001
nissan,magnite,2011.0,117779.0,diesel,automatic,2.0,False,True,comprehensive,50000.0
audi,a6,2012.0,56292.0,diesel,manual,2.0,True,True,third-party,4861556.2
mercedes,e-class,2019.0,28916.0,diesel,automatic,2.0,True,True,third-party,6215662.6
nissan,terrano,2016.0,149883.0,petrol,automatic,2.0,False,True,third-party,827517.55
tata,nexon,2019.0,167407.0,diesel,automatic,2.0,True,True,comprehensive,594888.95
honda,city,2022.0,37557.0,cng,manual,1.0,False,False,third-party,874366.45
honda,city,2005.0,23513.0,cng,manual,2.0,True,True,comprehensive,50000.0
nissan,kicks,2019.0,159849.0,cng,manual,1.0,True,True,third-party,876022.65
tata,harrier,2004.0,136137.0,cng,automatic,1.0,True,True,nan,629579.45
bmw,3 series,2016.0,71243.0,cng,manual,1.0,True,True,nan,3539313.55
audi,a4,2013.0,30749.0,cng,automatic,2.0,False,True,comprehensive,3845387.65
mercedes,c-class,2004.0,61942.0,electric,automatic,1.0,True,True,third-party,3940708.7
hyundai,verna,2004.0,128646.0,diesel,manual,1.0,True,False,third-party,50000.0
maruti,swift,2014.0,86044.0,cng,manual,1.0,True,True,nan,87093.4
hyundai,elantra,2022.0,54936.0,diesel,manual,2.0,True,True,nan,1161759.6
audi,a4,2020.0,50610.0,diesel,manual,3.0,False,True,comprehensive,4192408.5
bmw,x5,2009.0,85849.0,diesel,manual,2.0,False,True,comprehensive,7187122.65
mercedes,s-class,2004.0,85711.0,electric,automatic,3.0,False,True,nan,8937143.35
nissan,kicks,2021.0,47198.0,cng,manual,2.0,True,True,comprehensive,962920.3
mercedes,s-class,2024.0,152543.0,petrol,automatic,2.0,False,True,nan,9927118.55
ford,endeavour,2019.0,189804.0,petrol,manual,3.0,True,True,nan,2641529.4
bmw,x5,2003.0,157299.0,petrol,automatic,3.0,True,True,comprehensive,6846405.15
ford,fiesta,2003.0,152399.0,electric,manual,1.0,True,False,third-party,50000.0
maruti,vitara brezza,2013.0,141905.0,petrol,manual,3.0,True,False,nan,248714.25
bmw,3 series,2005.0,153439.0,petrol,manual,2.0,True,False,comprehensive,3046984.15
toyota,corolla,2012.0,103146.0,diesel,automatic,1.0,False,False,nan,564528.1
maruti,swift,2001.0,26188.0,diesel,automatic,2.0,True,True,comprehensive,50000.0
nissan,magnite,2001.0,183698.0,petrol,manual,2.0,True,False,third-party,50000.0
honda,jazz,2003.0,97699.0,diesel,manual,2.0,False,True,comprehensive,50000.0
bmw,3 series,2022.0,26727.0,electric,automatic,1.0,True,True,nan,3845990.95
ford,endeavour,2020.0,134439.0,petrol,automatic,3.0,False,True,comprehensive,2729834.15
audi,q5,2018.0,199431.0,diesel,automatic,1.0,False,True,comprehensive,5600085.35
maruti,swift,2015.0,60660.0,diesel,manual,,False,False,unknown,279000.0
maruti,swift dzire,2019.0,150000.0,petrol,manual,,False,False,unknown,357000.0
mahindra,xuv500,2021.0,48700.0,diesel,manual,,False,False,unknown,1163000.0
maruti,omni e,2015.0,55800.0,petrol,manual,,False,False,unknown,146000.0
volkswagen,vento,2010.0,49320.0,petrol,manual,,False,False,unknown,179000.0
maruti,omni,2016.0,99790.0,petrol,manual,,False,False,unknown,165000.0
maruti,omni e,2013.0,86550.0,petrol,manual,,False,False,unknown,150000.0
tata,hexa,2017.0,150000.0,diesel,manual,,False,False,unknown,476999.99999999994
hyundai,creta,2020.0,47760.0,petrol,manual,,False,False,unknown,986999.9999999999
tata,punch ev,2024.0,15570.0,electric,auto,,False,False,unknown,1050000.0
hyundai,i20,2011.0,120000.0,diesel,manual,,False,False,unknown,231000.0
maruti,alto 800,2013.0,96290.0,petrol,manual,,False,False,unknown,141000.0
maruti,wagon r 1.0,2011.0,64530.0,petrol,manual,,False,False,unknown,252000.0
maruti,a star,2013.0,92050.0,petrol,auto,,False,False,unknown,223000.0
maruti,ciaz,2015.0,150000.0,diesel,manual,,False,False,unknown,532000.0
volkswagen,polo,2016.0,140000.0,petrol,manual,,False,False,unknown,409999.99999999994
tata,indigo ecs,2010.0,150000.0,diesel,manual,,False,False,unknown,100000.0
maruti,wagon r 1.0,2017.0,99150.0,petrol,manual,,False,False,unknown,518000.0
hyundai,verna,2015.0,140000.0,diesel,manual,,False,False,unknown,513999.99999999994
maruti,ertiga,2015.0,120000.0,petrol,manual,,False,False,unknown,619000.0
hyundai,venue,2020.0,150000.0,diesel,manual,,False,False,unknown,1114000.0
hyundai,verna,2013.0,99170.0,petrol,manual,,False,False,unknown,321000.0
hyundai,creta,2017.0,100000.0,diesel,manual,,False,False,unknown,850000.0
maruti,wagon r 1.0,2012.0,120000.0,petrol,manual,,False,False,unknown,250000.0
honda,city,2015.0,79290.0,petrol,auto,,False,False,unknown,678000.0
honda,br-v,2016.0,290000.0,diesel,manual,,False,False,unknown,611000.0
maruti,dzire,2022.0,72020.0,petrol,manual,,False,False,unknown,850000.0
ford,freestyle,2021.0,68520.0,petrol,manual,,False,False,unknown,550000.0
hyundai,santa fe,2014.0,220000.0,diesel,auto,,False,False,unknown,567000.0
maruti,vitara brezza,2017.0,62670.0,diesel,manual,,False,False,unknown,565000.0
maruti,ritz,2011.0,190000.0,diesel,manual,,False,False,unknown,169000.0
renault,kwid,2020.0,110000.0,petrol,manual,,False,False,unknown,199000.0
maruti,swift dzire,2014.0,150000.0,diesel,manual,,False,False,unknown,276000.0
hyundai,elite i20,2017.0,53970.0,petrol,manual,,False,False,unknown,420000.0
hyundai,i20,2013.0,51020.0,petrol,manual,,False,False,unknown,233000.0
mg,hector plus,2023.0,32000.0,diesel,manual,,False,False,unknown,1800000.0
hyundai,i10,2015.0,110000.0,petrol,manual,,False,False,unknown,159000.0
volkswagen,vento,2012.0,160000.0,diesel,manual,,False,False,unknown,145000.0
hyundai,i20,2012.0,160000.0,diesel,manual,,False,False,unknown,135000.0
mahindra,xuv500,2012.0,94550.0,diesel,manual,,False,False,unknown,225000.0
honda,amaze,2016.0,79330.0,diesel,manual,,False,False,unknown,291000.0
maruti,swift dzire,2014.0,120000.0,diesel,manual,,False,False,unknown,300000.0
datsun,redi go,2018.0,120000.0,petrol,manual,,False,False,unknown,129000.0
renault,duster,2012.0,160000.0,diesel,manual,,False,False,unknown,138000.0
maruti,grand vitara,2024.0,12050.0,petrol,manual,,False,False,unknown,969999.9999999999
ford,figo aspire,2016.0,93210.0,petrol,manual,,False,False,unknown,309000.0
volkswagen,polo,2013.0,140000.0,petrol,manual,,False,False,unknown,220000.00000000003
maruti,alto,2019.0,46430.0,petrol,manual,,False,False,unknown,317000.0
nissan,terrano,2014.0,98900.0,diesel,manual,,False,False,unknown,191000.0
maruti,alto 800,2015.0,160000.0,petrol,manual,,False,False,unknown,175000.0
nissan,terrano,2014.0,100000.0,diesel,manual,,False,False,unknown,200000.0
mahindra,xylo,2013.0,94580.0,diesel,manual,,False,False,unknown,193000.0
hyundai,eon,2012.0,100000.0,petrol,manual,,False,False,unknown,100000.0
hyundai,grand i10,2014.0,79500.0,diesel,manual,,False,False,unknown,175000.0
hyundai,grand i10,2013.0,78120.0,diesel,manual,,False,False,unknown,269000.0
hyundai,verna,2019.0,70760.0,petrol,manual,,False,False,unknown,747000.0
ford,figo,2011.0,91240.0,petrol,manual,,False,False,unknown,98000.0
maruti,swift,2011.0,91410.0,petrol,manual,,False,False,unknown,219000.0
volkswagen,ameo,2017.0,120000.0,petrol,manual,,False,False,unknown,350000.0
hyundai,verna,2010.0,200000.0,diesel,manual,,False,False,unknown,110000.00000000001
maruti,baleno,2017.0,35750.0,petrol,manual,,False,False,unknown,395000.0
maruti,ritz,2010.0,180000.0,diesel,manual,,False,False,unknown,110000.00000000001
maruti,swift dzire,2013.0,140000.0,diesel,manual,,False,False,unknown,270000.0
tata,punch,2024.0,4120.0,petrol,manual,,False,False,unknown,612000.0
renault,triber,2019.0,17110.0,petrol,manual,,False,False,unknown,500000.0
maruti,baleno,2016.0,80540.0,petrol,manual,,False,False,unknown,386000.0
honda,brio,2014.0,75150.0,petrol,manual,,False,False,unknown,256999.99999999997
maruti,vitara brezza,2021.0,100000.0,petrol,manual,,False,False,unknown,720000.0
honda,city,2014.0,92270.0,diesel,manual,,False,False,unknown,320000.0
honda,city zx,2007.0,140000.0,petrol,manual,,False,False,unknown,104000.0
toyota,etios,2014.0,120000.0,diesel,manual,,False,False,unknown,275000.0
maruti,wagon r 1.0,2011.0,100000.0,petrol,manual,,False,False,unknown,142000.0
maruti,swift,2013.0,130000.0,diesel,manual,,False,False,unknown,304000.0
datsun,redi go,2021.0,16500.0,petrol,manual,,False,False,unknown,340000.0
maruti,alto,2011.0,110000.0,petrol,manual,,False,False,unknown,100000.0
honda,amaze,2019.0,51670.0,diesel,manual,,False,False,unknown,656000.0
renault,lodgy,2015.0,140000.0,diesel,manual,,False,False,unknown,250000.0
maruti,swift,2014.0,95090.0,diesel,manual,,False,False,unknown,290000.0
tata,harrier,2022.0,56110.0,diesel,auto,,False,False,unknown,1900000.0
honda,city,2017.0,22750.0,petrol,auto,,False,False,unknown,699000.0
hyundai,creta,2017.0,88040.0,petrol,manual,,False,False,unknown,700000.0
tata,harrier,2021.0,110000.0,diesel,manual,,False,False,unknown,1300000.0
skoda,superb,2012.0,76080.0,diesel,auto,,False,False,unknown,323000.0
mahindra,xuv500,2015.0,91080.0,diesel,manual,,False,False,unknown,500000.0
mahindra,xuv500,2017.0,120000.0,diesel,auto,,False,False,unknown,750000.0
tata,harrier,2022.0,53980.0,diesel,manual,,False,False,unknown,1500000.0
maruti,xl6,2022.0,75430.0,petrol,manual,,False,False,unknown,919999.9999999999
renault,kiger,2021.0,91160.0,petrol,manual,,False,False,unknown,516000.0
maruti,ignis,2023.0,66260.0,petrol,manual,,False,False,unknown,424000.0
toyota,fortuner,2012.0,360000.0,diesel,manual,,False,False,unknown,969000.0
tata,tiago,2019.0,100000.0,petrol,manual,,False,False,unknown,391000.0
mahindra,xuv500,2016.0,130000.0,diesel,manual,,False,False,unknown,560000.0
tata,nexon,2022.0,42610.0,petrol,manual,,False,False,unknown,819999.9999999999
honda,city,2014.0,93790.0,diesel,manual,,False,False,unknown,381000.0
jeep,compass,2018.0,120000.0,diesel,manual,,False,False,unknown,800000.0
kia,seltos,2022.0,90060.0,diesel,manual,,False,False,unknown,1100000.0
kia,sonet,2023.0,59850.0,petrol,manual,,False,False,unknown,930000.0000000001
hyundai,creta,2017.0,160000.0,diesel,manual,,False,False,unknown,844999.9999999999
mg,hector plus,2023.0,100000.0,diesel,manual,,False,False,unknown,1976000.0000000002
tata,harrier,2023.0,46710.0,diesel,manual,,False,False,unknown,1600000.0
mg,hector,2021.0,30910.0,petrol,auto,,False,False,unknown,1594000.0
toyota,fortuner,2011.0,160000.0,diesel,manual,,False,False,unknown,650000.0
hyundai,verna,2023.0,14140.0,petrol,manual,,False,False,unknown,1490000.0
tata,safari storme,2016.0,93000.0,diesel,manual,,False,False,unknown,500000.0
landrover,freelander 2,2014.0,130000.0,diesel,auto,,False,False,unknown,1176000.0
hyundai,venue,2019.0,76260.0,petrol,auto,,False,False,unknown,885000.0
tata,harrier,2019.0,110000.0,diesel,manual,,False,False,unknown,971000.0000000001
mahindra,xuv500,2012.0,170000.0,diesel,manual,,False,False,unknown,398000.0
tata,nexon,2023.0,9730.0,petrol,manual,,False,False,unknown,1150000.0
hyundai,eon,2012.0,62300.0,petrol,manual,,False,False,unknown,182000.0
tata,manza,2011.0,100000.0,diesel,manual,,False,False,unknown,100000.0
maruti,baleno,2017.0,52890.0,petrol,auto,,False,False,unknown,484999.99999999994
maruti,swift,2011.0,130000.0,diesel,manual,,False,False,unknown,300000.0
mahindra,xuv500,2017.0,150000.0,diesel,manual,,False,False,unknown,850000.0
renault,duster,2015.0,140000.0,diesel,manual,,False,False,unknown,542000.0
mahindra,xuv500,2013.0,170000.0,diesel,manual,,False,False,unknown,475000.0
hyundai,alcazar,2022.0,88990.0,diesel,manual,,False,False,unknown,1380000.0
maruti,s cross,2017.0,110000.0,diesel,manual,,False,False,unknown,730000.0
jeep,compass,2017.0,48220.0,diesel,manual,,False,False,unknown,1100000.0
